30
242,174,284,157,142,57,-111,-191,-214,-171,-16,-88,-175,-247,-320,
260,171,268,168,165,51,-119,-199,-224,-192,-94,-81,-139,-236,-325,
254,185,268,192,180,23,-125,-207,-244,-236,-172,-22,-94,-215,-286,
276,205,304,194,218,-23,-160,-239,-277,-271,-209,-28,-79,-185,-231,
278,216,340,203,185,-66,-193,-267,-300,-292,-225,-43,-51,-136,-172,
296,223,334,230,168,-68,-192,-266,-301,-297,-240,-86,-7,-154,-219,
308,226,347,251,174,-65,-189,-265,-304,-305,-260,-139,-3,-161,-232,
300,203,302,238,155,-80,-205,-282,-320,-320,-275,-165,21,-55,-133,
312,216,304,269,114,-93,-213,-288,-326,-326,-280,-154,76,-102,-142,
342,250,315,292,126,-76,-198,-277,-323,-334,-300,-183,45,-178,-204,
337,245,318,289,109,-73,-190,-267,-311,-322,-293,-199,69,-149,-229,
333,249,333,301,101,-79,-194,-270,-313,-324,-297,-212,36,-136,-237,
371,290,291,304,95,-80,-192,-266,-309,-321,-296,-214,16,-142,-241,
29
55,84,228,30,-81,-123,-112,-32,72,43,122,90,-47,-151,-224,
51,52,190,29,-72,-109,-99,-34,67,83,153,70,-69,-158,-214,
136,66,91,15,-89,-127,-105,5,82,55,173,4,-69,-156,-237,
239,132,159,-51,-140,-173,-150,-41,48,13,77,-66,-100,-75,-139,
240,138,155,-60,-150,-185,-166,-62,86,4,106,-41,-101,-99,-138,
221,123,177,-51,-144,-178,-157,-49,94,21,146,-42,-97,-112,-175,
210,127,171,-56,-148,-183,-164,-69,47,14,190,-28,-79,-73,-142,
209,143,145,-57,-146,-181,-165,-72,138,36,134,-31,-103,-118,-148,
212,152,122,-64,-149,-182,-162,-62,168,51,52,-69,-100,-76,-130,
217,146,120,-76,-164,-199,-184,-93,157,24,91,-26,-71,-40,-99,
224,151,125,-71,-160,-195,-181,-94,132,28,129,0,-70,-87,-144,
232,158,146,-52,-141,-177,-165,-92,18,27,170,18,-67,-125,-193,
229,145,141,-59,-147,-180,-159,-56,49,-3,124,0,-55,-86,-174,
222,133,157,-53,-142,-173,-146,-18,51,1,60,-61,-76,-44,-156,
226,134,202,-23,-112,-139,-99,89,-7,-40,-30,-105,-124,-94,-144,
233,137,199,-13,-101,-122,-63,127,-73,-94,-43,-83,-122,-112,-140,
245,148,210,0,-79,-82,52,-39,-135,-125,-32,-99,-146,-133,-158,
277,193,189,29,-31,-1,109,-90,-146,-126,-80,-146,-184,-194,-227,
314,217,164,38,8,132,-47,-149,-165,-87,-98,-198,-201,-179,-262,
396,166,76,61,140,34,-66,-109,-111,-40,59,-191,-296,-351,-377,
397,154,67,62,182,14,-66,-89,-85,-34,57,-193,-306,-365,-389,
390,149,62,56,179,25,-53,-74,-79,-46,74,-192,-310,-369,-392,
381,146,60,60,188,-11,-85,-92,-46,24,86,-159,-295,-376,-425,
380,145,60,61,156,-14,-82,-86,-48,-3,51,-161,-285,-354,-387,
384,146,57,47,131,5,-69,-77,-35,34,48,-167,-294,-371,-416,
384,149,52,19,52,65,-25,-53,-26,27,131,-136,-303,-407,-472,
317,212,264,154,97,104,-11,-96,-124,-98,-77,-190,-305,-394,-454,
319,220,286,213,169,68,-60,-129,-153,-145,-134,-172,-284,-389,-459,
303,217,306,234,184,73,-72,-158,-205,-220,-194,-109,-234,-368,-445,
24
108,81,188,41,-66,-101,-79,16,181,145,240,11,-195,-321,-397,
241,118,223,6,-96,-131,-108,0,153,88,80,-8,-162,-293,-374,
257,150,147,-57,-144,-175,-150,-24,30,-38,28,-24,-72,-101,-180,
247,138,147,-62,-150,-182,-157,-30,9,-52,65,10,-69,-87,-155,
228,111,168,-43,-139,-176,-158,-53,94,-6,103,-5,-94,-130,-178,
217,110,170,-51,-146,-181,-161,-49,139,18,162,-17,-85,-144,-225,
225,136,131,-51,-136,-166,-139,-10,93,31,114,-46,-95,-154,-238,
231,143,111,-54,-135,-162,-130,13,46,11,81,-64,-99,-116,-197,
218,125,138,-59,-147,-180,-156,-41,106,35,80,-69,-93,-70,-160,
216,140,115,-71,-158,-190,-170,-68,154,34,56,-65,-86,-33,-122,
215,126,149,-57,-148,-185,-168,-71,180,9,71,-15,-84,-104,-150,
221,125,149,-56,-149,-186,-171,-73,124,-27,51,9,-106,-127,-105,
233,145,143,-54,-144,-179,-163,-64,78,-25,65,7,-112,-142,-135,
235,149,154,-47,-138,-175,-161,-73,127,8,82,-18,-125,-161,-167,
232,154,106,-67,-152,-185,-166,-65,107,0,110,0,-89,-118,-160,
235,151,111,-65,-148,-179,-153,-26,42,-34,80,-15,-97,-112,-149,
249,161,141,-45,-129,-159,-131,4,-16,-67,41,-36,-149,-171,-138,
279,197,126,-34,-111,-133,-96,-12,-79,-88,45,-65,-171,-193,-162,
400,202,99,14,-58,-103,-106,-49,7,-21,104,-147,-269,-317,-312,
404,198,102,34,-28,-73,-80,-40,-13,-17,141,-150,-282,-350,-384,
425,208,112,50,-8,-57,-78,-70,-49,-1,54,-169,-287,-355,-392,
424,204,87,7,-44,-67,-55,-24,-45,-43,67,-139,-265,-331,-364,
183,114,94,2,-56,-47,105,4,-63,-31,-69,-105,55,-160,-302,
191,123,97,0,-56,-43,135,-4,-67,-36,-82,-116,41,-163,-307,
15
523,553,380,194,-25,-157,-243,-293,-307,-281,-219,-146,-91,-262,-372,
522,551,375,160,-51,-180,-264,-310,-314,-259,-87,-102,-135,-266,-382,
544,519,378,160,-49,-176,-258,-302,-304,-242,-20,-111,-192,-315,-413,
558,522,417,153,-46,-171,-252,-294,-295,-233,-25,-112,-225,-349,-439,
553,508,458,127,-64,-186,-266,-309,-309,-244,12,-123,-197,-317,-416,
540,489,432,120,-73,-195,-275,-316,-314,-241,126,-130,-131,-299,-420,
530,489,443,120,-72,-194,-273,-315,-312,-239,129,-123,-116,-297,-419,
543,485,532,104,-79,-199,-277,-318,-315,-246,35,-72,-95,-323,-440,
566,492,582,100,-82,-200,-277,-315,-308,-229,59,82,-219,-412,-513,
543,480,484,105,-81,-202,-281,-323,-321,-253,30,-106,-87,-295,-421,
549,481,544,100,-80,-199,-278,-320,-321,-259,-31,-91,-120,-284,-403,
556,482,490,109,-77,-198,-277,-319,-319,-256,-18,-86,-165,-324,-431,
539,478,401,134,-63,-187,-268,-312,-313,-253,-17,-104,-205,-330,-426,
523,494,376,147,-57,-182,-262,-303,-301,-232,21,-49,-228,-390,-485,
514,505,386,149,-54,-180,-263,-307,-309,-248,30,-150,-239,-325,-407,
27
187,153,33,-30,-43,0,129,111,29,-25,-64,-101,-166,-233,-279,
234,128,18,-37,-51,-18,85,123,11,-26,-1,-39,-169,-254,-303,
207,76,0,-48,-77,-76,-27,65,5,-17,57,64,-77,-150,-189,
117,30,-8,-29,-69,-105,-108,-64,14,8,26,156,9,-69,-78,
148,30,-22,-59,-101,-131,-130,-94,-49,-35,6,143,122,12,-41,
165,29,-35,-68,-86,-104,-122,-125,-107,-68,-7,116,193,40,-10,
240,53,-25,-65,-86,-116,-150,-161,-137,-73,6,92,221,50,-11,
373,135,3,-85,-147,-184,-193,-167,-93,-3,-20,17,129,16,-37,
365,155,14,-84,-151,-189,-196,-162,-58,48,-45,-28,94,23,-63,
346,166,5,-107,-180,-217,-219,-179,-79,5,-24,13,152,92,-29,
339,181,-3,-126,-202,-243,-249,-215,-130,-1,32,78,198,127,-9,
327,178,-19,-144,-221,-261,-265,-226,-118,79,22,77,213,152,22,
330,186,-22,-148,-225,-265,-269,-229,-121,95,30,79,222,152,-6,
333,189,-18,-144,-221,-261,-266,-228,-126,70,36,78,218,138,-12,
331,181,-22,-146,-223,-264,-270,-233,-137,13,12,73,219,192,50,
334,170,-16,-137,-214,-255,-261,-227,-138,-3,1,45,189,202,61,
354,172,-4,-122,-198,-240,-249,-217,-121,76,-24,-16,130,142,13,
366,167,-6,-122,-198,-240,-250,-220,-126,152,-29,-36,88,156,16,
389,161,-4,-117,-193,-238,-252,-229,-146,98,-27,-43,95,153,8,
389,167,-4,-119,-194,-238,-250,-223,-134,139,-23,-31,117,108,-8,
367,167,-26,-144,-218,-257,-261,-222,-115,166,25,29,136,126,-33,
351,163,-23,-141,-214,-253,-257,-217,-107,165,21,44,193,78,-53,
346,160,0,-113,-186,-227,-234,-199,-96,130,-14,5,196,27,-71,
323,181,0,-121,-197,-236,-239,-197,-75,95,-26,8,179,49,-58,
295,129,1,-103,-174,-213,-217,-178,-57,99,-26,19,203,4,-66,
235,99,34,-57,-137,-185,-197,-165,-59,104,-5,56,140,-41,-96,
226,102,66,-11,-105,-163,-182,-154,-42,91,-19,69,34,-104,-143,
32
104,25,-45,-47,-46,-87,-98,-64,-14,15,95,145,135,27,-95,
71,21,-60,-72,-49,-48,-57,-35,-14,2,74,119,67,43,-18,
38,28,-66,-93,-78,-44,-22,-9,-1,10,52,87,71,56,28,
33,37,-62,-103,-103,-63,-10,-7,-1,16,25,65,120,69,42,
69,6,-22,-40,-71,-92,-85,-60,-46,-17,86,154,101,44,-54,
115,45,-3,-49,-87,-104,-95,-74,-60,-20,110,174,78,-12,-102,
160,110,40,-44,-102,-127,-120,-97,-81,-44,66,183,108,-35,-140,
241,144,49,-37,-96,-124,-123,-107,-91,-57,31,138,62,-71,-161,
286,117,23,-60,-119,-143,-128,-67,8,26,40,44,38,-89,-187,
323,153,28,-71,-133,-155,-134,-57,45,48,37,16,22,-124,-230,
350,222,2,-116,-182,-205,-178,-69,142,78,98,-38,14,-108,-252,
312,220,-6,-123,-189,-213,-188,-82,153,56,128,-29,14,-62,-224,
310,235,-4,-122,-187,-209,-179,-62,105,71,67,-76,-27,-32,-224,
322,246,4,-111,-173,-188,-143,33,52,117,-36,-144,-107,-43,-239,
327,249,13,-99,-158,-169,-115,109,33,144,-59,-152,-114,-122,-273,
320,249,21,-88,-144,-152,-91,122,15,110,-61,-148,-113,-138,-276,
314,249,30,-74,-126,-124,-42,79,-9,104,-102,-179,-141,-117,-266,
316,249,31,-74,-126,-123,-30,82,-35,47,-75,-156,-113,-141,-284,
312,243,32,-72,-123,-122,-37,121,-14,62,-64,-143,-117,-181,-299,
332,259,40,-66,-116,-112,-16,69,-18,95,-101,-180,-159,-174,-289,
336,257,38,-67,-115,-106,10,4,-57,106,-84,-169,-125,-168,-307,
328,258,36,-74,-127,-126,-40,25,-49,98,-74,-171,-140,-90,-251,
323,265,49,-63,-116,-113,-25,-9,-64,75,-76,-178,-157,-70,-224,
325,268,59,-55,-107,-96,22,-44,-98,-1,-66,-171,-141,-55,-239,
318,250,58,-58,-110,-99,43,-18,-81,35,-95,-187,-147,-67,-260,
315,213,66,-44,-95,-83,55,-2,-61,32,-98,-177,-146,-144,-279,
302,194,63,-46,-98,-86,60,-8,-75,3,-87,-168,-127,-128,-278,
281,198,79,-47,-106,-102,11,20,-55,70,-96,-183,-149,-126,-276,
284,173,68,-38,-89,-77,42,-9,-37,134,-135,-209,-175,-93,-256,
247,95,13,-47,-78,-62,16,-8,-28,38,-114,-195,-196,-103,-5,
171,20,-48,-78,-74,-29,33,19,36,3,-104,-153,-140,-46,65,
194,65,-8,-51,-64,-38,16,12,18,-1,-112,-167,-158,-67,45,
31
39,133,251,299,313,-16,-157,-234,-264,-243,-146,49,46,-27,-196,
29,116,230,313,311,5,-139,-217,-247,-225,-128,43,57,-58,-209,
164,110,158,279,282,-20,-164,-241,-270,-248,-151,18,56,-53,-222,
291,184,279,208,210,-54,-184,-256,-283,-262,-172,7,11,-155,-275,
305,214,316,262,107,-78,-190,-255,-279,-256,-168,39,-29,-202,-305,
302,219,322,300,109,-80,-190,-253,-274,-249,-169,-47,18,-209,-324,
296,227,363,284,135,-71,-183,-246,-265,-235,-144,-19,-79,-254,-356,
288,234,373,290,144,-59,-171,-233,-254,-226,-125,107,-171,-309,-391,
284,239,397,303,97,-85,-192,-252,-269,-233,-103,58,-142,-263,-349,
265,229,383,295,109,-79,-186,-245,-260,-220,-90,32,-111,-260,-357,
279,233,388,293,123,-72,-182,-243,-260,-227,-111,84,-144,-285,-373,
300,255,417,295,150,-52,-166,-232,-257,-234,-120,-15,-235,-330,-387,
276,240,383,293,122,-67,-175,-235,-250,-208,-33,-75,-205,-285,-349,
258,233,377,276,129,-69,-178,-238,-252,-206,2,-105,-208,-259,-311,
286,239,411,257,135,-66,-176,-234,-244,-187,48,-133,-210,-269,-338,
277,229,388,242,143,-56,-166,-223,-229,-156,49,-173,-227,-261,-320,
261,216,367,225,167,-43,-157,-213,-215,-122,-17,-205,-244,-255,-299,
275,224,388,240,175,-41,-152,-204,-193,-42,-136,-259,-286,-276,-296,
280,226,379,246,201,-17,-129,-177,-154,76,-194,-298,-333,-329,-319,
281,235,368,230,187,25,-82,-123,-70,-45,-241,-328,-364,-363,-340,
271,233,346,208,144,42,-50,-74,50,-116,-270,-347,-379,-373,-330,
270,223,339,187,126,55,-34,-54,129,-143,-283,-354,-382,-368,-306,
285,197,286,177,121,157,39,14,13,-190,-302,-363,-384,-373,-347,
301,218,320,177,130,156,76,110,-77,-237,-328,-376,-387,-378,-380,
303,214,271,182,139,187,120,231,-102,-257,-350,-403,-421,-408,-377,
297,200,250,225,171,242,136,235,-107,-264,-362,-421,-449,-446,-418,
287,182,234,229,151,221,144,204,-110,-264,-359,-414,-436,-425,-391,
286,180,214,255,156,197,143,117,-85,-240,-339,-400,-427,-423,-392,
290,184,210,214,127,152,184,122,-64,-224,-331,-400,-435,-431,-379,
262,163,172,194,126,161,232,245,-35,-219,-335,-408,-446,-443,-382,
268,181,183,182,131,162,207,290,-29,-213,-329,-405,-445,-448,-406,
36
79,82,202,14,-67,-88,-46,136,88,68,138,-50,-157,-233,-288,
216,108,151,-3,-100,-133,-104,31,68,47,171,-53,-143,-221,-289,
278,179,135,-47,-127,-152,-118,0,18,42,60,-77,-109,-183,-276,
273,170,161,-30,-115,-144,-120,-15,91,45,-9,-82,-117,-191,-273,
272,178,172,-7,-91,-120,-94,12,123,36,-44,-111,-158,-227,-294,
250,166,148,-27,-109,-136,-106,7,47,35,40,-58,-107,-183,-263,
238,149,144,-50,-137,-168,-144,-32,60,13,119,-26,-82,-130,-209,
244,160,139,-52,-137,-166,-139,-10,47,-1,108,-50,-112,-137,-192,
248,178,146,-37,-120,-149,-120,7,27,-6,105,-70,-153,-180,-196,
241,190,130,-32,-114,-145,-122,-15,52,-2,129,-59,-167,-205,-205,
244,194,133,-36,-116,-145,-119,-7,45,10,64,-77,-153,-179,-192,
252,205,122,-32,-109,-135,-109,-12,24,22,50,-83,-148,-179,-209,
249,203,110,-23,-98,-128,-109,-12,66,-16,14,-27,-140,-201,-230,
257,197,120,-24,-104,-137,-120,-19,78,-22,46,-35,-167,-219,-225,
264,178,132,-37,-121,-153,-132,-30,64,-6,72,-32,-142,-194,-224,
249,138,121,-32,-116,-146,-120,2,51,1,71,-48,-127,-174,-221,
251,119,64,-42,-118,-150,-132,-35,114,3,68,22,-107,-173,-211,
241,110,68,-22,-98,-129,-106,14,32,-44,31,51,-122,-189,-215,
206,83,33,0,-42,-61,-24,88,-32,-82,-35,41,-114,-176,-180,
140,85,49,-2,-52,-64,-12,103,-34,-72,-25,30,-77,-128,-134,
131,57,38,18,-50,-79,-35,110,-46,-87,-42,27,-43,-76,-77,
121,27,9,5,-65,-96,-48,137,-67,-98,-18,61,-50,-54,-21,
144,35,5,-22,-83,-103,-37,70,-99,-118,-15,70,-70,-60,35,
107,32,-13,-54,-88,-90,-31,21,-74,-86,3,103,-18,-16,50,
32,14,34,-40,-89,-89,-46,-40,-73,-58,30,101,34,35,70,
7,1,33,-52,-90,-58,74,-42,-92,-66,24,51,47,101,66,
15,-8,-20,-57,-73,-34,77,-16,-65,-48,4,26,53,110,53,
4,-11,-1,-44,-71,-41,23,-37,-66,-28,61,52,42,76,59,
5,-1,19,-8,-44,-31,16,-40,-83,-60,27,22,2,83,94,
18,15,-2,-24,-44,-23,91,-39,-108,-92,38,30,-23,98,70,
26,-3,-30,-49,-60,-32,155,-20,-102,-92,24,72,14,124,16,
42,9,9,-2,-45,-36,144,-38,-128,-130,-46,69,8,71,39,
53,16,20,33,-16,-20,68,-40,-115,-108,12,52,-51,-30,6,
90,26,25,56,-11,-23,80,-55,-133,-125,3,20,-79,-53,-17,
100,32,36,86,2,-11,91,-61,-141,-141,-53,14,-72,-67,-39,
138,48,47,92,1,-3,76,-90,-158,-147,-28,-6,-92,-66,-59,
29
59,129,71,69,44,-31,-65,-54,-33,-50,-38,49,-12,-102,-129,
93,90,65,50,4,-47,-66,-46,-35,-67,-53,57,-19,-99,-84,
120,41,-13,-50,-68,-64,-29,14,-39,-73,-29,231,-34,-102,-58,
135,19,-34,-57,-69,-74,-49,11,-34,-77,-32,274,-43,-107,-55,
185,46,-26,-63,-75,-74,-61,-24,-17,-59,-33,188,-48,-122,-76,
237,65,-12,-45,-57,-78,-94,-60,45,-27,-42,123,-49,-136,-105,
227,65,-5,-30,-42,-76,-97,-67,44,-1,-28,93,-27,-119,-111,
331,100,-5,-61,-89,-110,-122,-99,-10,10,-33,50,9,-107,-131,
376,168,1,-105,-173,-207,-205,-156,-25,27,-16,72,51,-54,-85,
361,186,-22,-140,-212,-247,-243,-187,-31,11,-16,125,80,3,-23,
369,160,-39,-158,-231,-269,-270,-225,-98,151,21,147,115,35,9,
390,161,-35,-152,-225,-263,-265,-222,-107,218,49,106,167,44,-56,
390,166,-39,-158,-232,-270,-272,-230,-116,220,56,136,192,32,-72,
388,142,-57,-176,-250,-289,-292,-251,-138,213,47,153,185,125,30,
388,150,-50,-168,-242,-281,-286,-246,-139,170,47,113,189,117,30,
380,158,-46,-165,-240,-279,-282,-243,-138,125,113,143,95,104,28,
372,147,-50,-168,-242,-280,-282,-241,-131,163,106,148,105,134,21,
378,160,-41,-159,-233,-272,-276,-236,-130,153,60,97,165,108,-7,
368,155,-43,-161,-236,-275,-279,-242,-139,139,65,95,153,134,29,
366,150,-48,-166,-240,-279,-283,-243,-135,181,54,75,112,176,55,
374,141,-47,-163,-236,-274,-277,-237,-130,178,76,70,108,172,-1,
360,166,-29,-147,-221,-260,-265,-228,-128,150,54,31,116,126,-45,
340,179,-24,-145,-221,-262,-269,-234,-137,162,32,24,164,108,-46,
334,180,-22,-144,-222,-264,-272,-239,-143,156,14,24,226,94,-19,
294,186,3,-125,-205,-248,-256,-222,-120,224,8,29,204,49,-44,
203,61,20,-10,-80,-132,-148,-124,-50,37,0,-11,30,0,-86,
174,39,17,32,-53,-106,-107,-65,-36,-24,11,-20,-29,0,-69,
173,45,20,30,-48,-104,-112,-79,-33,-8,12,0,2,-13,-94,
235,83,67,72,-79,-163,-199,-188,-108,163,2,70,59,-109,-155,
26
343,166,-29,-150,-224,-262,-263,-218,-93,23,-32,42,248,143,32,
339,165,-51,-173,-248,-285,-285,-235,-92,47,-31,75,212,235,49,
301,151,-38,-159,-233,-268,-263,-206,-46,81,71,187,85,157,-52,
338,170,-36,-155,-226,-258,-249,-182,9,70,123,121,93,14,-155,
376,185,-26,-143,-211,-238,-221,-135,126,12,96,34,35,10,-167,
380,188,-22,-137,-204,-229,-207,-109,240,8,65,-22,-13,14,-168,
373,210,-8,-123,-188,-211,-183,-72,146,35,25,-79,-59,-10,-187,
379,236,6,-109,-171,-188,-149,0,57,63,-45,-147,-130,-21,-189,
379,251,14,-100,-160,-171,-116,107,2,54,-64,-158,-123,-60,-244,
364,257,19,-94,-153,-162,-102,110,-13,50,-58,-152,-109,-80,-256,
373,272,35,-75,-127,-123,-25,-4,-78,14,-79,-176,-141,-75,-253,
373,278,43,-65,-113,-99,44,-23,-72,14,-146,-219,-178,-24,-255,
369,275,42,-65,-112,-96,63,-14,-58,48,-158,-230,-192,-72,-265,
349,258,34,-71,-118,-103,59,-16,-69,77,-142,-222,-188,-52,-254,
343,251,30,-75,-123,-108,51,-23,-81,79,-123,-209,-166,-33,-266,
352,255,32,-73,-120,-104,62,-26,-76,135,-135,-217,-173,-58,-276,
358,258,36,-69,-116,-99,69,-30,-75,156,-137,-223,-194,-86,-258,
367,272,36,-73,-121,-108,26,-24,-67,182,-150,-232,-199,-37,-253,
363,278,33,-77,-129,-122,-17,-2,-51,137,-154,-233,-199,27,-242,
358,270,39,-70,-119,-104,51,-35,-85,89,-134,-224,-196,-21,-237,
352,250,40,-69,-117,-100,82,-42,-93,80,-117,-210,-175,-55,-263,
335,229,39,-70,-119,-105,60,-34,-88,95,-115,-205,-156,-36,-276,
316,188,37,-67,-116,-102,52,-20,-75,124,-107,-192,-128,-77,-289,
310,192,42,-64,-113,-99,51,-16,-68,139,-121,-201,-144,-60,-283,
282,212,85,-46,-104,-96,43,-11,-80,47,-70,-174,-154,-174,-299,
254,167,101,-38,-101,-98,35,-2,-83,28,-41,-164,-159,-175,-287,
30
135,76,43,-24,-75,-75,1,21,-39,35,81,-46,1,-113,-245,
155,16,-59,-102,-114,-86,-2,4,-38,8,98,4,11,24,-92,
310,97,-18,-87,-118,-101,2,-4,-85,-60,61,-8,-23,-58,-170,
356,152,20,-62,-101,-89,7,-10,-73,-30,-15,-81,-31,-127,-259,
335,116,0,-73,-107,-88,34,-24,-89,-33,25,-99,-88,-43,-182,
330,106,-6,-75,-103,-75,79,-42,-103,-55,54,-71,-71,-65,-186,
327,112,-16,-86,-112,-87,16,-14,-62,7,57,-59,-48,-87,-202,
293,102,-19,-83,-105,-85,-36,-31,-27,62,64,-19,-37,-117,-201,
284,114,-17,-89,-122,-114,-56,32,9,27,30,-31,-51,-98,-172,
297,171,1,-96,-149,-161,-116,42,-6,-31,71,-11,-62,-90,-166,
321,203,0,-111,-174,-197,-173,-78,13,-26,85,58,-30,-74,-154,
334,195,-20,-137,-206,-235,-220,-143,29,-1,85,52,-9,52,-66,
333,191,-16,-132,-201,-232,-222,-152,63,0,-5,113,56,-16,-87,
320,179,-20,-133,-202,-234,-225,-158,70,-6,-30,110,79,-18,-62,
333,177,-27,-143,-213,-246,-239,-176,27,-5,-35,103,105,13,-26,
342,172,-36,-154,-225,-260,-255,-197,-26,39,-7,127,114,49,-28,
347,174,-32,-149,-220,-254,-248,-189,-12,41,-4,90,78,46,-25,
354,177,-21,-136,-207,-243,-240,-186,-25,53,-19,100,88,-30,-70,
363,175,-23,-139,-210,-245,-242,-188,-28,54,-20,84,118,-14,-74,
364,174,-27,-143,-215,-250,-248,-196,-45,71,-17,43,122,50,-41,
358,171,-33,-151,-223,-260,-259,-210,-72,117,-1,65,131,64,-23,
353,168,-42,-162,-236,-273,-274,-227,-92,120,-7,87,203,72,-15,
347,165,-47,-168,-242,-281,-282,-237,-107,116,-12,86,222,98,27,
348,176,-42,-163,-238,-276,-276,-228,-87,74,-31,59,175,85,33,
334,198,-32,-156,-230,-267,-266,-214,-60,42,-37,43,149,90,1,
313,194,-15,-140,-215,-253,-252,-203,-62,68,-20,41,149,75,-26,
291,138,-20,-135,-208,-245,-246,-200,-66,126,-3,75,157,28,-26,
278,155,-8,-130,-206,-246,-248,-203,-70,117,-5,99,142,-2,-38,
287,216,5,-124,-201,-240,-239,-188,-31,62,-21,79,115,-20,-77,
250,182,41,-89,-169,-210,-214,-171,-35,117,-8,74,109,-62,-127,
38
168,137,150,40,-27,-34,-1,-53,-113,-127,-110,-79,-25,-61,-164,
216,150,124,20,-42,-39,28,-60,-128,-132,-90,-56,-26,-79,-185,
334,280,139,0,-50,-14,40,-125,-183,-173,-99,-51,-96,-176,-260,
316,291,160,29,-10,53,-18,-136,-174,-145,-72,-102,-147,-221,-302,
296,236,183,74,62,72,-91,-169,-183,-118,-54,-161,-177,-178,-255,
327,306,197,103,116,-12,-137,-197,-201,-119,-52,-181,-197,-195,-271,
358,382,221,151,65,-74,-166,-210,-200,-100,-86,-184,-179,-221,-323,
390,403,230,178,49,-98,-189,-232,-222,-114,-71,-186,-167,-229,-347,
415,348,213,191,67,-99,-197,-247,-250,-186,-66,-165,-178,-202,-300,
397,247,167,169,93,-60,-149,-190,-183,-112,-88,-152,-164,-231,-318,
328,209,141,134,104,-24,-104,-135,-115,-68,-116,-140,-125,-232,-327,
296,257,148,112,102,-7,-90,-125,-112,-79,-111,-129,-145,-254,-340,
325,307,156,76,115,19,-125,-190,-192,-105,-47,-164,-165,-209,-313,
312,303,140,39,37,124,-97,-181,-194,-114,-10,-170,-185,-176,-261,
298,273,121,16,-14,55,-20,-130,-153,-79,-35,-167,-190,-172,-221,
294,263,91,-19,-66,-48,44,-63,-104,-45,-68,-161,-161,-111,-192,
290,248,56,-53,-110,-119,-75,-39,-78,-52,-21,-101,-99,-21,-124,
302,235,21,-93,-160,-186,-174,-126,-86,-46,87,0,-23,60,-70,
324,225,-8,-128,-199,-229,-216,-147,-13,2,97,60,11,44,-93,
329,219,-17,-140,-212,-245,-237,-175,-28,20,77,111,31,50,-67,
327,215,-22,-144,-216,-249,-239,-173,-7,10,63,113,28,75,-57,
321,212,-25,-147,-218,-250,-238,-165,44,4,62,84,3,84,-44,
320,215,-21,-142,-213,-244,-231,-157,48,22,99,30,-28,57,-41,
328,224,-12,-132,-201,-229,-213,-129,86,16,131,5,-57,-28,-90,
329,234,-5,-125,-193,-220,-201,-114,59,17,134,-15,-55,-22,-123,
320,242,7,-109,-174,-195,-168,-76,-31,-23,85,-61,-76,36,-104,
318,248,10,-104,-164,-176,-122,35,-70,-53,78,-102,-109,54,-139,
324,263,16,-99,-158,-167,-104,66,-77,-45,65,-127,-136,3,-141,
327,279,33,-84,-142,-147,-69,39,-84,-28,18,-149,-159,-63,-156,
339,279,64,-51,-103,-94,25,-32,-96,-11,-47,-169,-174,-147,-234,
327,241,73,-41,-93,-80,59,-39,-102,-26,-14,-156,-178,-184,-256,
293,192,85,-34,-89,-77,83,-42,-102,-9,-49,-179,-191,-152,-216,
285,193,80,-43,-97,-82,88,-52,-100,22,-116,-215,-198,-9,-186,
278,158,81,-16,-63,-37,125,-51,-90,-57,-151,-215,-186,-6,-189,
261,137,90,15,-30,-1,202,-35,-84,-63,-108,-161,-155,-202,-295,
262,158,162,30,-35,-17,238,-50,-112,-91,-87,-158,-192,-231,-292,
235,129,176,46,-34,-25,169,-46,-107,-67,-50,-152,-187,-215,-275,
208,120,135,60,-8,16,121,-65,-109,-58,-44,-135,-149,-182,-268,
37
101,95,188,-1,-75,-86,-22,236,73,113,47,5,-121,-276,-366,
238,118,112,-13,-94,-115,-63,166,24,57,68,-47,-109,-240,-334,
265,151,178,-19,-103,-125,-78,118,12,22,95,-48,-142,-259,-343,
252,156,196,-26,-110,-132,-82,139,-15,-13,54,-70,-121,-201,-287,
243,163,181,-28,-109,-128,-72,143,-18,6,29,-97,-125,-186,-277,
244,170,188,-18,-101,-124,-81,90,26,41,49,-100,-167,-233,-298,
239,182,187,-11,-94,-118,-80,62,49,32,11,-90,-158,-233,-301,
231,191,184,-11,-95,-124,-98,20,62,12,41,-70,-163,-227,-275,
237,183,167,-30,-114,-142,-113,16,53,15,58,-66,-135,-188,-244,
243,175,142,-46,-129,-156,-123,27,36,0,95,-61,-123,-161,-220,
246,192,111,-56,-134,-158,-122,41,28,2,86,-74,-122,-143,-206,
254,203,95,-63,-138,-160,-121,40,33,36,-4,-125,-135,-84,-161,
243,211,89,-54,-126,-148,-111,34,63,47,26,-98,-135,-154,-212,
234,244,78,-43,-109,-129,-97,34,85,31,89,-71,-169,-225,-262,
219,244,56,-62,-125,-144,-108,22,84,68,101,-73,-142,-186,-233,
245,246,48,-73,-140,-161,-130,-12,137,125,74,-91,-148,-187,-238,
291,194,37,-78,-143,-166,-139,-32,130,125,53,-120,-180,-181,-155,
311,210,24,-92,-156,-177,-144,-22,73,110,12,-141,-178,-141,-81,
319,182,24,-83,-144,-162,-129,-9,93,164,-5,-150,-195,-178,-118,
